LAMMPS data file via write_data, version 15 Apr 2020, timestep = 500000

972 atoms
2 atom types

1.1880920052355926e-01 1.9872243799478220e+01 xlo xhi
1.8416331915658013e-01 1.9806889680844744e+01 ylo yhi
1.6063835812288652e-01 2.0640133641877060e+01 zlo zhi
-1.0333688990106377e-01 5.8694738852183355e-02 4.2380243631544343e-02 xy xz yz

Masses

1 16
2 2

Atoms # atomic

286 1 1.1658828912773041e+01 1.5893076599890829e+01 7.3936250226103173e-01 0 0 0
593 2 1.1081070792270019e+01 1.7577683267182714e+01 9.5855129706670787e+00 0 0 0
214 1 1.8588831472097993e+01 8.9668994872506413e+00 5.8925766583597439e-01 0 0 0
4 1 4.2510575915885598e+00 1.1834769354218131e+00 3.3740591115761402e+00 0 0 0
5 2 4.3041101601647318e+00 2.1464207338966022e+00 3.2907324641591416e+00 0 0 0
6 2 3.4283427980862853e+00 1.0862551559251394e+00 3.8727822613230045e+00 0 0 0
7 1 5.7552326352133116e+00 5.0110640466519829e+00 5.9122106920660240e+00 0 0 0
8 2 6.5963374553134058e+00 4.8014150126826642e+00 5.4240485867228667e+00 0 0 0
9 2 5.0834634316504905e+00 4.6357440976497255e+00 5.2113275224102926e+00 0 0 0
10 1 1.3141668469085555e+00 3.8331455489028872e+00 4.1829261856305457e+00 0 0 0
11 2 5.4478843324453030e-01 3.9196980312775782e+00 4.7383165740740205e+00 0 0 0
12 2 1.0686572459830419e+00 4.4983953739586369e+00 3.4863260370595879e+00 0 0 0
13 1 4.2677370164255102e+00 5.6803956533999473e+00 1.9676247699750546e+00 0 0 0
14 2 4.2607498422353265e+00 6.5976173897411314e+00 2.1930189478606477e+00 0 0 0
15 2 3.6349203251048485e+00 5.6155388752395936e+00 1.2176634952874745e+00 0 0 0
16 1 4.0640008698843690e+00 3.9841872200628621e+00 3.9049995092477192e+00 0 0 0
17 2 3.9850340043825141e+00 4.6654983482961985e+00 3.1757567648788227e+00 0 0 0
18 2 3.1268259874695006e+00 3.9000660609625966e+00 4.1719251866305527e+00 0 0 0
19 1 6.2253003713445354e-01 5.5203246320621986e+00 2.3594892187549061e+00 0 0 0
20 2 7.1581113764710913e-01 6.4731856863040429e+00 2.5037361804172966e+00 0 0 0
21 2 1.9467200505613263e+01 5.4246646810911354e+00 1.9260460642019506e+00 0 0 0
22 1 2.2109003296917407e+00 1.0849597709353076e+00 5.0654427820447188e+00 0 0 0
23 2 1.3110732975299833e+00 7.5743788131809442e-01 5.3242779552584434e+00 0 0 0
24 2 2.4594422918417949e+00 1.8344477149844651e+00 5.7027405501576727e+00 0 0 0
25 1 2.3960275279322225e+00 5.3430481355643478e+00 6.7043207339237147e+00 0 0 0
26 2 2.2546333534357985e+00 5.8217121811468742e+00 5.8413529479561737e+00 0 0 0
27 2 3.2727428101221125e+00 5.7097601651098433e+00 6.9996613004799419e+00 0 0 0
28 1 6.2458490990054587e+00 8.7013447986839354e-01 5.3634091292165351e+00 0 0 0
29 2 5.5429073992072180e+00 9.6855076269981222e-01 4.6781719192262665e+00 0 0 0
30 2 6.0461540468877990e+00 1.9506325759051094e+01 5.6028763596089020e+00 0 0 0
31 1 1.2293228390039472e+00 1.9062256195295024e+00 2.2325700690526205e+00 0 0 0
32 2 4.0754871534382586e-01 2.2377253654172966e+00 1.8275591720133566e+00 0 0 0
33 2 1.2132128838835581e+00 2.5357643793719848e+00 3.0134216105654175e+00 0 0 0
253 1 8.9658938202943723e+00 1.5627070863062514e+01 2.7827117431364612e-01 0 0 0
35 2 6.0770385029896561e+00 2.7666807546530725e+00 9.7620406224085821e-01 0 0 0
631 1 1.3803153332282022e+01 1.9027020002514583e+01 8.3349572075199863e+00 0 0 0
627 2 1.7554551232103762e+01 1.8587681793670363e+01 9.0065418603652283e+00 0 0 0
40 1 1.1010316371127239e+01 1.5142261780826207e+00 3.6123013063968306e+00 0 0 0
41 2 1.1541806869336986e+01 1.1730827915055584e+00 4.3573031776735274e+00 0 0 0
42 2 1.1131394309771535e+01 8.1249052886616924e-01 2.8915653501714220e+00 0 0 0
43 1 1.2430990294076000e+01 4.4809481339094868e+00 5.3566322173197864e+00 0 0 0
44 2 1.2855976686540654e+01 5.3214578488637159e+00 5.7365474714539717e+00 0 0 0
45 2 1.2210471117527783e+01 3.9754078430977091e+00 6.1512791150040593e+00 0 0 0
46 1 7.3894519132730103e+00 4.3452993241794209e+00 3.6705666560909931e+00 0 0 0
47 2 8.3124407179755195e+00 4.4472257002497741e+00 3.9486654913325241e+00 0 0 0
48 2 7.1780706445594147e+00 5.1270079633473724e+00 3.1001793572044694e+00 0 0 0
49 1 1.0836941336216857e+01 5.7902893515532172e+00 1.5972169063633939e+00 0 0 0
50 2 1.0380187966536615e+01 5.1572764798523147e+00 2.1611728659892773e+00 0 0 0
51 2 1.0221811960577655e+01 5.8149744115401072e+00 8.3328583289702896e-01 0 0 0
52 1 1.0178165601610790e+01 4.2833420262844788e+00 3.7845317128229174e+00 0 0 0
53 2 1.0724338405860761e+01 4.6394557472955764e+00 4.5031682564977107e+00 0 0 0
54 2 1.0515032592224523e+01 3.3809725656474034e+00 3.5554465836855833e+00 0 0 0
55 1 7.0096811308507485e+00 6.1112685463587990e+00 1.6964213833007229e+00 0 0 0
56 2 7.1156246293288890e+00 7.0977827227255821e+00 1.7320186733986245e+00 0 0 0
57 2 6.0170852558173697e+00 5.9343698366066286e+00 1.5394241571994882e+00 0 0 0
58 1 8.8037607719418585e+00 1.0691973204688203e+00 5.4278466791828102e+00 0 0 0
59 2 9.5593480461608031e+00 1.2358051947894575e+00 4.8555252507257052e+00 0 0 0
60 2 7.9848576092685075e+00 1.0329041165582553e+00 4.9720675214840719e+00 0 0 0
61 1 8.9012113608431580e+00 5.4896109291660435e+00 6.8208396156387341e+00 0 0 0
62 2 9.0020757751542604e+00 4.5251940085328508e+00 6.9047739063564633e+00 0 0 0
63 2 8.3655932064951877e+00 5.8334059132360530e+00 7.5645456303096070e+00 0 0 0
64 1 1.2422327116969749e+01 5.7660050163839682e-01 5.5874530011274768e+00 0 0 0
65 2 1.2215089525731489e+01 1.9264648833386055e+01 5.9333035288555491e+00 0 0 0
66 2 1.3386763756402152e+01 7.6288749002911238e-01 5.6338741586225014e+00 0 0 0
67 1 7.4364783733637800e+00 2.3441372988145415e+00 2.0846216258089072e+00 0 0 0
68 2 7.3160121901913842e+00 2.9490528744977005e+00 2.8460881199931625e+00 0 0 0
69 2 8.1821771037993383e+00 2.6884479253447204e+00 1.5504622360169911e+00 0 0 0
111 2 2.0012649319536093e+00 9.0401396196418347e+00 8.5421163629916730e-01 0 0 0
71 2 1.2932897838048284e+01 2.7445371857337064e+00 9.9177960295366663e-01 0 0 0
626 2 1.8718512351508465e+01 1.9054216775248562e+01 8.2142107419839920e+00 0 0 0
609 2 7.7515330722438138e+00 1.5950597692656219e+01 9.7390430771017726e+00 0 0 0
